  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
100  10  0.841 1.393 -0.058 -0.312 -0.390   12.2065 10.6647 8.7222
---------------------------------------------------------------
AVG  10  0.935 0.889 0.565 -0.413 -0.477   12.2949 10.7705 8.7041
MIN  10  0.443 -0.691 -0.160 -0.906 -0.976   11.4660 10.0303 7.9091
MAX  10  1.431 2.390 1.116 0.046 0.154   13.8423 12.1728 10.0486

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  30  1.056 1.244 0.330 -0.522 -0.616   11.9359 10.3341 8.2409
  2  30  0.934 0.437 0.609 -0.410 -0.480   12.0791 10.7440 8.8006
  3  30  0.738 0.189 0.603 -0.228 -0.257   12.3309 10.8467 8.6239
  4  30  1.133 1.566 0.903 -0.622 -0.654   12.7779 11.2068 8.9975
  5  30  0.911 0.632 0.564 -0.389 -0.450   11.9192 10.4466 8.3612
  6  30  1.044 1.178 0.521 -0.508 -0.611   12.0852 10.6790 8.7276
  7  30  0.974 0.886 0.471 -0.439 -0.537   11.9389 10.5182 8.5848
  8  30  0.989 0.688 0.692 -0.469 -0.528   12.6425 11.0562 8.9190
  9  30  0.912 0.573 0.488 -0.379 -0.474   11.8851 10.4924 8.5334
 10  30  1.053 1.120 0.532 -0.524 -0.605   12.0653 10.7583 8.8917
 11  30  0.704 0.341 0.471 -0.187 -0.236   12.6968 11.1391 8.9109
 12  30  0.869 0.809 0.542 -0.348 -0.409   11.4098 9.8474 7.8226
 13  30  0.835 0.601 0.399 -0.299 -0.405   11.8395 10.2674 8.1057
 14  30  0.932 0.741 0.290 -0.386 -0.514   11.6597 10.2458 8.2893
 15  30  0.992 1.316 0.506 -0.475 -0.523   11.8636 10.3943 8.5059
 16  30  0.864 1.071 0.695 -0.357 -0.375   12.0787 10.5936 8.8276
 17  30  1.128 1.607 0.754 -0.608 -0.664   12.4965 10.8586 8.7131
 18  30  0.870 0.800 0.531 -0.370 -0.369   11.8189 10.3171 8.2636
