  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 19  30  -0.116 0.176 0.004 0.613 0.620   12.9159 9.8501 7.1805
 20  30  0.040 -0.108 0.457 0.451 0.476   12.6186 9.8920 7.0944
 21  30  -0.093 0.021 0.019 0.589 0.601   13.3311 10.1258 7.2961
 22  30  -0.128 -0.273 0.676 0.544 0.755   12.6916 9.7156 6.9138
 23  30  0.153 0.640 0.001 0.356 0.332   13.5521 10.4228 7.4889
 24  30  -0.087 -0.113 0.134 0.583 0.592   12.8143 9.6189 6.7253
 25  30  -0.005 0.485 -0.017 0.510 0.493   13.0299 9.9889 7.0866
 26  30  -0.061 0.017 0.266 0.565 0.555   12.6896 9.7320 6.8308
 27  30  -0.081 0.153 0.067 0.573 0.595   12.7163 9.8383 6.8916
 28  30  -0.052 -0.165 0.425 0.512 0.607   12.9197 10.2547 7.5521
 29  30  0.075 0.271 -0.039 0.430 0.415   13.0363 9.8340 6.8790
 30  30  0.131 0.161 0.013 0.372 0.365   13.4014 10.1744 7.2181
 31  30  0.143 0.355 0.029 0.380 0.321   13.7717 10.4895 7.4875
 32  30  -0.024 0.054 0.103 0.513 0.543   12.8141 9.9634 7.3157
 33  30  -0.122 -0.001 0.184 0.616 0.626   13.1952 10.2223 7.3783
 34  30  -0.085 0.024 0.142 0.578 0.595   12.8544 10.0774 7.2698
 35  30  -0.002 0.097 0.370 0.474 0.539   12.7626 10.0314 7.2501
 36  30  -0.143 0.109 0.218 0.618 0.682   13.1534 10.3867 7.5642
 37  30  0.086 0.040 0.264 0.401 0.432   13.0797 10.0542 7.1163
 38  30  0.091 0.319 0.144 0.405 0.417   13.4872 10.5135 7.8462
 39  30  0.018 0.198 0.046 0.482 0.481   12.4756 9.6883 7.0912
 40  30  0.234 0.431 -0.278 0.281 0.242   14.0260 10.9136 8.0664
 41  30  -0.067 -0.068 0.431 0.565 0.569   12.4776 9.6979 6.8838
 42  30  -0.102 0.200 0.217 0.601 0.593   12.7990 9.7144 6.6124
 43  30  -0.068 0.657 -0.137 0.575 0.553   14.2021 10.7418 7.4491
 44  30  -0.206 -0.714 0.989 0.636 0.809   13.4040 10.9489 8.2953
 45  30  0.098 0.132 0.383 0.396 0.404   13.0409 10.1147 7.2884
 46  30  -0.091 -0.129 0.338 0.570 0.624   12.8485 9.9163 7.1410
 47  30  -0.005 0.304 0.071 0.502 0.508   13.1651 9.9797 6.8330
 48  30  -0.065 0.170 0.156 0.558 0.576   13.2104 10.1457 7.2418
 49  30  -0.132 -0.055 -0.020 0.630 0.635   12.5680 9.6066 7.0448
 50  30  -0.078 0.064 0.124 0.569 0.592   12.9077 9.8274 7.0353
 51  30  -0.078 -0.222 0.285 0.567 0.597   13.4966 10.3525 7.3813
 52  30  0.022 -0.014 0.212 0.460 0.508   12.7558 9.9840 7.1116
 53  30  0.039 0.252 -0.111 0.462 0.458   13.1909 10.1293 7.2303
 54  30  -0.021 0.064 0.431 0.487 0.566   13.1769 10.3239 7.6381
 55  30  -0.106 -0.236 0.391 0.578 0.648   12.7722 9.8181 7.3417
 56  30  -0.090 0.145 0.331 0.536 0.653   12.9446 9.9805 7.1034
 57  30  0.018 -0.096 0.397 0.467 0.505   13.0341 10.0004 7.3628
 58  30  -0.110 -0.104 0.193 0.603 0.619   13.6821 10.4172 7.5235
 59  30  -0.055 0.074 0.114 0.554 0.554   13.1473 10.0755 7.3239
 60  30  -0.169 0.237 0.010 0.667 0.669   13.1157 10.1277 7.2153
 61  30  0.067 0.265 -0.115 0.445 0.413   13.5632 10.3770 7.3521
 62  30  -0.164 0.022 -0.074 0.669 0.655   13.4111 10.1283 7.0895
 63  30  -0.061 0.661 -0.136 0.569 0.545   12.9869 10.0441 7.1934
 64  30  -0.059 -0.266 0.136 0.552 0.573   13.2217 9.9686 7.0180
 65  30  -0.053 0.105 0.013 0.551 0.558   12.7253 10.1617 7.4920
 66  30  0.072 0.276 0.008 0.432 0.419   13.4645 10.3491 7.3809
 67  30  -0.051 0.345 0.119 0.554 0.266   13.4326 10.3531 7.4088
 68  30  -0.081 -0.247 0.618 0.551 0.627   13.0881 10.1687 7.4057
 69  30  -0.042 -0.201 -0.032 0.541 0.544   12.9017 9.8314 7.0500
 70  30  -0.144 -0.201 0.283 0.637 0.654   13.2708 10.7019 8.0480
 71  30  -0.036 -0.071 -0.003 0.535 0.539   13.1170 9.9839 6.7878
 72  30  -0.094 -0.034 -0.023 0.595 0.591   13.3669 10.2383 7.4653
 73  30  0.013 0.063 0.077 0.485 0.692   12.5070 9.7387 6.9164
 74  30  -0.145 -0.249 0.141 0.640 0.654   13.2877 10.3880 7.3544
 75  30  0.011 -0.105 0.526 0.470 0.520   13.1232 10.1206 7.5691
 76  30  -0.050 0.063 -0.078 0.552 0.547   12.6071 9.6074 6.7513
 77  30  -0.068 0.164 0.001 0.565 0.572   13.3311 10.1767 7.1690
 78  30  -0.139 -0.187 0.147 0.635 0.646   13.2802 10.3226 7.6380
 79  30  -0.036 0.261 -0.044 0.538 0.532   13.6912 10.4354 7.2349
 80  30  -0.104 -0.076 0.157 0.593 0.621   13.2077 10.2003 7.3829
 81  30  0.023 0.414 0.046 0.476 0.481   12.5064 9.6886 6.6299
 82  30  -0.055 -0.151 0.109 0.550 0.562   13.4569 10.2231 7.0992
 83  30  0.021 -0.340 0.496 0.455 0.719   12.5215 9.8827 7.2475
 84  30  -0.073 0.263 -0.443 0.582 0.557   13.2841 10.1368 7.0352
 85  30  -0.050 -0.209 0.390 0.527 0.586   13.1069 10.3849 7.7383
 86  30  -0.007 0.224 -0.084 0.513 0.495   12.9175 10.2356 7.4047
 87  30  0.129 0.095 0.141 0.372 0.370   13.3689 10.2343 7.3491
 88  30  0.027 0.194 0.257 0.463 0.487   12.8946 10.0359 7.3295
 89  30  -0.142 0.069 0.215 0.608 0.696   13.3019 10.4982 7.7380
 90  30  -0.193 0.164 -0.220 0.693 0.692   13.5519 10.4199 7.4565
 91  30  -0.029 0.250 -0.063 0.530 0.528   13.1972 10.1805 7.4385
 92  30  0.006 -0.005 0.072 0.492 0.497   13.3370 10.2128 7.0305
 93  30  -0.124 -0.314 0.122 0.613 0.643   13.3265 10.3423 7.4401
 94  30  0.038 0.707 -0.543 0.712 0.381   13.0149 10.1448 7.2770
 95  30  -0.152 -0.212 0.001 0.647 0.661   13.1180 9.8705 7.0206
 96  30  0.036 0.265 0.096 0.460 0.472   13.0707 10.2088 7.4847
 97  30  -0.101 -0.084 -0.151 0.602 0.600   13.9176 10.5164 7.4909
 98  30  -0.018 -0.228 0.385 0.504 0.543   12.8054 9.8313 7.0491
 99  30  0.151 0.373 0.084 0.356 0.532   12.9034 9.7663 7.0864
100  30  0.076 0.310 0.195 0.416 0.435   14.1285 10.9337 7.7669
---------------------------------------------------------------
AVG  30  -0.035 0.072 0.152 0.529 0.549   13.1109 10.1293 7.2807
MIN  30  -0.234 -0.714 -0.543 0.281 0.242   12.1464 9.4529 6.6124
MAX  30  0.234 0.707 0.989 0.727 0.809   14.2021 10.9489 8.2953

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  90  -0.042 0.129 0.251 0.510 0.600   13.6652 10.4037 7.6820
  2  90  -0.057 -0.008 0.256 0.558 0.555   13.4650 9.9767 6.5056
  3  90  -0.040 0.048 0.234 0.529 0.558   12.3976 9.7078 6.8930
  4  90  -0.069 0.112 0.251 0.573 0.560   13.3933 8.4857 4.5776
  5  90  -0.061 0.084 0.236 0.557 0.571   13.5392 11.0752 8.0172
  6  90  -0.112 0.094 0.259 0.594 0.435   13.1322 9.4145 6.1787
  7  90  -0.058 0.117 0.318 0.555 0.558   12.9783 10.0849 7.4472
  8  90  -0.070 -0.062 0.070 0.563 0.581   13.9992 11.5167 8.6769
  9  90  -0.028 0.076 -0.014 0.534 0.518   11.4122 8.3597 4.6339
 10  90  -0.044 0.171 0.338 0.482 0.636   14.9836 10.4884 6.8947
 11  90  -0.050 0.044 0.203 0.557 0.536   13.7144 10.3578 7.5462
 12  90  -0.013 -0.055 0.188 0.512 0.515   11.4115 8.1098 5.2974
 13  90  -0.047 -0.048 0.364 0.551 0.541   14.0672 11.5308 9.2030
 14  90  -0.055 0.032 0.217 0.555 0.555   14.2667 10.5570 6.9715
 15  90  -0.014 0.224 0.116 0.515 0.515   12.7755 9.3848 6.7956
 16  90  -0.019 0.074 0.352 0.499 0.552   11.9652 10.3326 8.2314
 17  90  -0.070 0.073 0.413 0.527 0.613   15.1110 11.8464 8.8903
 18  90  -0.062 0.119 0.289 0.559 0.567   13.0158 9.3672 6.2626
 19  90  -0.050 -0.029 0.285 0.519 0.603   12.7467 9.8178 6.7151
 20  90  -0.072 0.124 0.345 0.536 0.618   11.9532 9.9442 7.8738
 21  90  -0.056 0.065 0.323 0.551 0.566   11.5361 8.2056 6.0464
 22  90  -0.045 -0.091 0.066 0.539 0.557   13.1132 10.5954 8.6872
 23  90  -0.073 0.037 0.200 0.578 0.565   16.0411 11.8601 8.3857
 24  90  -0.061 0.002 0.073 0.561 0.558   10.9303 9.1944 6.9245
 25  90  -0.055 0.075 0.329 0.547 0.567   13.5103 9.5222 7.0113
 26  90  -0.011 -0.124 0.103 0.503 0.525   13.7194 11.4572 9.0613
 27  90  -0.048 -0.042 0.097 0.544 0.555   15.6402 12.5030 9.8056
 28  90  -0.005 0.188 0.174 0.492 0.532   12.3998 8.2457 5.6719
 29  90  -0.029 0.234 0.286 0.511 0.548   16.5010 12.0469 8.6615
 30  90  -0.048 0.123 0.302 0.544 0.554   13.6508 9.6985 6.7002
 31  90  -0.045 0.160 0.217 0.524 0.579   12.7869 8.7184 3.4889
 32  90  -0.151 0.118 0.277 0.626 0.483   13.3946 11.0399 7.7822
 33  90  -0.092 0.005 0.299 0.599 0.581   12.6018 10.4601 8.0409
 34  90  -0.100 0.188 0.256 0.561 0.642   12.8595 10.2596 7.8910
 35  90  -0.067 0.098 0.386 0.572 0.553   8.1999 6.7233 5.0551
 36  90  -0.037 0.033 0.117 0.551 0.517   11.3907 9.0722 5.9421
 37  90  -0.057 0.009 0.321 0.555 0.562   11.2993 8.1195 4.7011
 38  90  -0.016 0.153 0.188 0.496 0.558   13.8580 10.3640 7.5060
 39  90  -0.055 -0.083 0.002 0.547 0.568   13.0413 9.8199 6.9857
 40  90  -0.061 0.040 0.132 0.564 0.552   14.8064 11.2323 8.1076
 41  90  -0.013 0.032 0.114 0.521 0.502   9.8676 8.5352 7.0357
 42  90  -0.076 0.040 0.398 0.569 0.577   13.6242 10.4210 7.4806
 43  90  -0.029 -0.114 0.038 0.524 0.539   12.6601 9.5389 6.5999
 44  90  -0.087 0.111 0.319 0.600 0.562   13.2597 9.9867 6.9718
 45  90  -0.036 -0.058 0.123 0.527 0.550   13.5044 9.5072 6.8590
 46  90  -0.057 -0.013 0.062 0.551 0.567   12.0491 9.5956 7.1718
 47  90  -0.006 0.149 0.284 0.479 0.551   14.5093 9.9158 4.9966
 48  90  -0.051 0.036 0.094 0.547 0.555   13.9624 9.3931 6.2091
 49  90  -0.048 0.098 0.290 0.533 0.578   12.1014 11.0690 10.0107
 50  90  -0.043 -0.032 0.120 0.537 0.553   12.2247 9.7526 7.5250
 51  90  -0.011 0.009 0.285 0.710 0.510   15.2023 10.8119 4.9780
 52  90  -0.061 0.128 0.340 0.500 0.665   13.6777 10.5637 7.1236
 53  90  -0.021 0.039 0.331 0.487 0.577   14.0304 10.6937 7.4715
 54  90  -0.054 0.065 0.153 0.537 0.584   13.6299 10.6608 5.9663
 55  90  0.000 -0.072 0.139 0.473 0.549   13.5945 11.4568 9.1638
 56  90  -0.042 -0.055 0.052 0.535 0.554   13.6553 10.2751 7.7189
 57  90  -0.046 0.125 0.252 0.520 0.587   10.5218 7.8763 5.3897
 58  90  -0.057 0.081 0.327 0.512 0.636   13.5862 10.8167 8.0296
 59  90  -0.037 0.105 -0.021 0.549 0.518   14.1392 10.1968 5.9913
 60  90  -0.096 0.009 0.098 0.593 0.597   15.8966 12.4546 8.7576
 61  90  -0.060 0.037 0.215 0.541 0.593   12.5061 10.0232 7.4269
 62  90  -0.030 0.038 0.181 0.532 0.522   11.2507 8.5026 6.0836
 63  90  -0.043 -0.115 -0.030 0.538 0.552   13.7685 12.1225 10.1151
 64  90  -0.066 0.050 0.196 0.575 0.551   9.9789 8.3403 5.5365
 65  90  -0.031 -0.055 0.008 0.526 0.540   14.0276 11.3548 8.6944
 66  90  -0.030 0.126 0.319 0.500 0.570   10.6079 8.6664 6.4237
 67  90  -0.004 0.043 0.330 0.500 0.511   14.1290 9.9154 6.1137
 68  90  -0.069 -0.037 0.078 0.578 0.555   10.8089 9.1101 6.7524
 69  90  -0.062 0.120 0.318 0.540 0.588   15.1869 10.0448 5.6097
 70  90  -0.040 -0.098 -0.008 0.540 0.542   14.7334 11.2652 8.3886
 71  90  -0.051 0.029 0.292 0.546 0.554   12.6065 9.6186 7.4205
 72  90  -0.083 0.142 0.234 0.562 0.616   13.6756 8.9416 5.2784
 73  90  -0.050 0.003 0.168 0.540 0.565   12.8726 9.4062 6.1095
 74  90  -0.041 0.034 0.383 0.496 0.608   11.6349 8.8391 5.8108
 75  90  -0.038 -0.049 0.146 0.524 0.561   15.3838 11.9624 8.3682
 76  90  0.005 0.095 0.126 0.501 0.485   11.6085 9.6494 6.9964
 77  90  -0.081 0.021 0.206 0.594 0.563   11.8117 9.7458 7.0518
 78  90  -0.028 0.053 0.106 0.529 0.525   12.2915 9.6085 7.3223
 79  90  -0.008 -0.016 0.158 0.505 0.516   10.9489 8.9180 7.0831
 80  90  -0.071 0.104 0.318 0.567 0.569   12.9233 9.8425 6.7629
 81  90  -0.048 0.053 0.295 0.551 0.543   9.2969 7.4162 5.1471
 82  90  -0.050 0.170 0.368 0.524 0.586   11.5736 9.0610 6.3004
 83  90  0.002 0.065 0.183 0.494 0.499   14.7937 10.7729 6.9104
 84  90  -0.052 0.073 0.333 0.546 0.557   14.0606 11.0539 9.0306
 85  90  -0.031 0.081 0.212 0.533 0.526   11.0260 9.2267 6.7100
 86  90  -0.055 0.194 0.180 0.566 0.531   17.5127 11.6762 6.9073
 87  90  -0.072 0.060 0.101 0.577 0.563   15.7898 11.0783 7.9803
 88  90  -0.036 0.045 0.260 0.538 0.532   10.7738 9.1401 7.5936
 89  90  -0.050 -0.107 -0.011 0.546 0.556   11.7458 8.3296 5.4588
 90  90  -0.067 0.012 0.345 0.565 0.569   13.5438 10.0215 6.2027
 91  90  -0.025 0.106 0.334 0.478 0.611   13.0044 8.9027 5.4722
 92  90  -0.017 -0.015 0.270 0.523 0.509   10.9483 8.9233 6.4412
 93  90  -0.049 0.046 0.267 0.533 0.573   14.1297 9.7662 5.8067
 94  90  -0.034 0.082 0.323 0.506 0.579   12.9450 9.9189 7.4746
 95  90  -0.050 0.116 0.302 0.538 0.566   13.1589 9.3276 5.3457
 96  90  -0.029 0.163 0.336 0.498 0.570   14.1302 10.0394 7.5053
 97  90  -0.043 -0.030 0.120 0.523 0.579   12.0595 9.1520 6.6008
 98  90  -0.057 0.091 0.302 0.560 0.552   13.2504 10.4344 7.4732
 99  90  -0.008 -0.032 0.082 0.495 0.532   12.3564 10.3050 7.9097
100  90  -0.089 -0.094 0.026 0.583 0.599   15.5134 13.5830 11.7052
---------------------------------------------------------------
AVG  90  -0.048 0.048 0.213 0.540 0.558   13.0534 9.9743 7.0452
MIN  90  -0.151 -0.124 -0.030 0.473 0.435   8.1999 6.7233 3.4889
MAX  90  0.005 0.234 0.413 0.710 0.665   17.5127 13.5830 11.7052

