  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 59  10  0.100 0.300 0.300 0.200 0.100   11.6065 9.9936 7.9209
 60  10  0.200 0.200 0.300 0.100 0.200   11.5974 9.9307 7.8684
 61  10  0.100 0.000 0.400 0.200 0.300   11.0563 9.3421 7.2818
 62  10  0.300 0.200 0.100 0.300 0.100   11.9776 10.2562 8.1803
 63  10  0.100 0.000 0.500 0.200 0.200   11.2661 9.7166 7.7069
 64  10  0.100 0.200 0.300 0.200 0.200   11.7854 10.0680 7.9590
 65  10  0.300 0.100 0.400 0.000 0.200   12.1388 10.4284 8.3436
 66  10  0.400 0.200 0.000 0.200 0.200   11.5726 9.9206 7.9029
 67  10  0.300 0.100 0.200 0.300 0.100   11.6869 10.0163 8.0527
 68  10  0.200 0.100 0.400 0.100 0.200   11.5420 9.8611 7.7431
 69  10  0.200 0.000 0.200 0.300 0.300   11.1958 9.5438 7.3856
 70  10  0.000 0.100 0.200 0.200 0.500   11.0685 9.3233 7.1738
 71  10  0.300 0.200 0.100 0.100 0.300   11.4712 9.7768 7.6998
 72  10  0.300 0.000 0.300 0.200 0.200   11.9340 10.2895 8.2350
 73  10  0.000 0.300 0.200 0.100 0.400   11.6276 9.8670 7.7117
 74  10  0.000 0.200 0.100 0.200 0.500   11.1424 9.4291 7.2910
 75  10  0.300 0.200 0.100 0.100 0.300   11.5373 9.8275 7.6664
 76  10  0.200 0.100 0.200 0.100 0.400   11.2201 9.5677 7.4283
 77  10  0.300 0.000 0.100 0.200 0.400   11.7517 10.0114 7.8734
 78  10  0.100 0.100 0.300 0.300 0.200   11.2795 9.6404 7.5592
 79  10  0.300 0.200 0.000 0.300 0.200   11.4759 9.8029 7.7915
 80  10  0.200 0.300 0.200 0.200 0.100   11.7696 10.2079 8.1965
 81  10  0.200 0.100 0.300 0.000 0.400   11.2967 9.6682 7.6258
 82  10  0.100 0.100 0.400 0.200 0.200   11.3942 9.7315 7.7269
 83  10  0.300 0.000 0.100 0.100 0.500   11.1650 9.5033 7.3783
 84  10  0.000 0.200 0.200 0.400 0.200   11.3960 9.7170 7.5484
 85  10  0.000 0.100 0.300 0.300 0.300   11.0074 9.3863 7.3279
 86  10  0.200 0.300 0.300 0.100 0.100   11.7782 10.1315 8.1699
 87  10  0.100 0.100 0.200 0.300 0.300   11.0059 9.4269 7.3237
 88  10  0.200 0.100 0.200 0.100 0.400   11.5825 9.8340 7.6794
 89  10  0.300 0.200 0.300 0.200 0.000   11.7484 10.1736 8.1977
 90  10  0.000 0.000 0.400 0.400 0.200   11.1037 9.5048 7.3974
 91  10  0.200 0.200 0.200 0.000 0.400   11.3648 9.6563 7.5704
 92  10  0.200 0.200 0.200 0.100 0.300   11.3696 9.8356 7.8205
 93  10  0.300 0.100 0.100 0.200 0.300   11.3665 9.7846 7.7056
 94  10  0.200 0.100 0.200 0.000 0.500   11.1485 9.5516 7.4416
 95  10  0.000 0.100 0.200 0.300 0.400   11.2169 9.4167 7.2060
 96  10  0.400 0.100 0.200 0.100 0.200   11.9873 10.3449 8.3096
 97  10  0.200 0.100 0.200 0.300 0.200   11.3080 9.6346 7.5380
 98  10  0.100 0.200 0.300 0.200 0.200   11.7817 10.0528 7.9479
 99  10  0.200 0.200 0.000 0.100 0.500   11.5528 9.9053 7.7847
100  10  0.100 0.200 0.100 0.300 0.300   11.4451 9.7843 7.6748
---------------------------------------------------------------
AVG  10  0.176 0.153 0.204 0.183 0.284   11.4521 9.7734 7.6758
MIN  10  0.000 0.000 0.000 0.000 0.000   10.8636 9.1092 6.8856
MAX  10  0.400 0.400 0.500 0.400 0.700   12.1388 10.4284 8.3436

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  30  0.167 0.133 0.267 0.133 0.300   11.3957 9.6372 7.4020
  2  30  0.167 0.167 0.200 0.233 0.233   11.5800 10.0479 7.9711
  3  30  0.200 0.033 0.133 0.200 0.433   11.7172 9.8927 7.6499
  4  30  0.133 0.300 0.233 0.133 0.200   11.9136 10.3020 8.2167
  5  30  0.267 0.133 0.333 0.167 0.100   11.9788 10.1281 7.8830
  6  30  0.200 0.067 0.100 0.167 0.467   11.2426 9.5774 7.4828
  7  30  0.200 0.233 0.167 0.167 0.233   11.7520 10.1105 7.9298
  8  30  0.100 0.167 0.167 0.300 0.267   10.9930 9.3310 7.3050
  9  30  0.233 0.067 0.367 0.067 0.267   11.5376 9.9025 7.9623
 10  30  0.133 0.167 0.300 0.267 0.133   11.3339 9.7164 7.5824
 11  30  0.100 0.200 0.300 0.200 0.200   11.8554 10.0358 7.7476
 12  30  0.233 0.133 0.133 0.100 0.400   11.4571 9.7842 7.7134
 13  30  0.200 0.167 0.233 0.133 0.267   11.3826 9.6991 7.6995
 14  30  0.200 0.133 0.233 0.133 0.300   11.3816 9.7098 7.7000
 15  30  0.267 0.133 0.100 0.133 0.367   11.5935 9.9517 8.0594
 16  30  0.233 0.100 0.133 0.233 0.300   11.7431 10.0696 7.9789
 17  30  0.200 0.167 0.133 0.267 0.233   11.9123 10.0921 7.7986
 18  30  0.233 0.267 0.133 0.100 0.267   12.2344 10.4311 8.2418
 19  30  0.067 0.067 0.300 0.267 0.300   11.5558 9.7982 7.6254
 20  30  0.267 0.200 0.200 0.267 0.067   11.1564 9.5900 7.6371
 21  30  0.067 0.167 0.200 0.167 0.400   11.2255 9.5109 7.3883
 22  30  0.200 0.267 0.133 0.200 0.200   11.9926 10.1988 8.1085
 23  30  0.067 0.133 0.333 0.267 0.200   11.7476 10.0277 7.9172
 24  30  0.200 0.100 0.167 0.233 0.300   12.1209 10.4125 8.3811
 25  30  0.067 0.133 0.300 0.133 0.367   10.5746 8.8599 6.7902
 26  30  0.133 0.100 0.167 0.200 0.400   11.0601 9.4447 7.3395
 27  30  0.167 0.133 0.167 0.200 0.333   11.5855 9.8039 7.6300
 28  30  0.200 0.100 0.267 0.167 0.267   11.4172 9.6535 7.5883
 29  30  0.100 0.033 0.433 0.333 0.100   10.5207 8.8134 6.6309
 30  30  0.233 0.267 0.200 0.067 0.233   11.7216 9.9869 7.8452
 31  30  0.167 0.300 0.200 0.133 0.200   11.7133 9.9601 7.8437
 32  30  0.067 0.133 0.367 0.167 0.267   10.9346 9.2690 7.2000
 33  30  0.167 0.067 0.333 0.167 0.267   11.4578 9.6474 7.4527
 34  30  0.267 0.067 0.267 0.233 0.167   11.9041 10.2081 8.2307
