  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 14   3  0.125 1.347 -0.641 0.477 0.169   13.8175 12.2536 10.0168
 15   3  1.262 2.346 0.477 -0.720 -0.838   12.8304 11.2422 9.1597
 16   3  1.141 1.548 0.534 -0.625 -0.668   12.0288 10.5551 8.4564
 17   3  0.520 0.063 0.478 -0.016 -0.029   11.6220 10.1676 7.9813
 18   3  1.610 2.099 0.337 -1.087 -1.147   14.7511 13.0778 10.7553
 19   3  1.437 1.911 0.689 -0.893 -1.017   13.6005 12.0213 9.8632
 20   3  0.607 0.338 0.563 -0.105 -0.110   11.2653 9.8790 7.7474
 21   3  0.182 -0.143 0.641 0.278 0.396   13.3994 11.9309 9.8997
 22   3  1.130 1.441 0.834 -0.618 -0.652   11.9501 10.4981 8.3827
 23   3  1.510 1.656 -0.496 -1.000 -1.025   13.4669 11.9273 9.9051
 24   3  0.763 0.152 0.804 -0.267 -0.254   11.3096 9.8918 7.6387
 25   3  1.371 1.299 1.070 -0.863 -0.884   13.2386 11.7330 9.4957
 26   3  0.793 0.592 0.831 -0.296 -0.286   11.2474 9.8042 7.5748
 27   3  0.883 1.146 -0.546 -0.349 -0.433   11.4514 9.9437 7.8348
 28   3  0.331 0.046 0.438 0.156 0.203   12.4559 11.0071 8.9112
 29   3  0.794 0.193 0.616 -0.283 -0.314   11.2695 9.8325 7.5522
 30   3  0.714 1.804 -1.384 0.140 -0.654   12.3744 10.7702 8.6150
 31   3  0.577 -0.024 0.550 -0.074 -0.085   11.5127 10.0612 7.8373
 32   3  1.234 1.799 0.133 -0.700 -0.789   12.4516 10.9206 8.8299
 33   3  0.652 -0.321 0.724 -0.158 -0.141   11.5440 10.0901 7.7518
 34   3  0.860 1.275 0.477 -0.346 -0.383   11.4311 9.9620 7.8261
 35   3  0.424 -0.159 0.568 0.058 0.114   12.1232 10.6545 8.4707
 36   3  1.447 2.086 0.377 -0.904 -1.019   13.5208 11.9380 9.8261
 37   3  0.933 -1.807 2.271 -0.961 0.842   14.3136 12.4433 9.2108
 38   3  1.183 1.366 0.741 -0.653 -0.738   12.0916 10.6352 8.5760
 39   3  0.639 0.498 0.588 -0.138 -0.140   11.2092 9.7566 7.5356
 40   3  0.774 -0.302 0.801 -0.324 0.899   12.7658 11.2758 9.0180
 41   3  0.529 -0.606 0.904 -0.072 0.065   12.0647 10.5500 8.1447
 42   3  0.706 -0.015 0.620 -0.199 -0.221   11.3311 9.8982 7.6093
 43   3  0.842 0.636 0.952 -0.352 -0.321   11.2134 9.7747 7.5504
 44   3  0.552 -0.796 1.181 -0.140 0.122   12.1750 10.6313 8.1613
 45   3  0.717 -0.558 0.853 -0.228 -0.195   11.6771 10.2584 7.8412
 46   3  0.759 -0.114 0.662 -0.245 -0.294   11.3775 9.9489 7.6267
 47   3  1.205 1.365 0.998 -0.694 -0.726   12.2136 10.7748 8.6545
 48   3  0.481 -0.788 1.187 -0.094 0.250   12.5137 10.9676 8.5302
 49   3  0.336 0.265 0.238 0.155 0.177   12.2178 10.7937 8.7842
 50   3  0.503 -0.085 0.653 -0.013 0.014   11.8324 10.3758 8.1694
 51   3  0.446 -0.157 0.564 0.041 0.083   11.9275 10.4458 8.2275
 52   3  0.286 0.929 -0.323 0.273 0.113   12.8131 11.3812 9.2800
 53   3  0.429 0.570 -0.240 0.084 0.053   12.3091 10.8270 8.7114
 54   3  1.329 1.895 -1.672 -0.750 -0.937   12.9297 11.2692 9.2509
 55   3  0.502 0.588 -0.148 0.011 -0.018   11.8241 10.4132 8.3219
 56   3  1.017 0.437 0.662 -0.489 -0.572   11.6298 10.2295 7.9993
 57   3  0.706 1.146 -0.856 -0.148 -0.287   11.8854 10.3793 8.2513
 58   3  0.632 0.892 0.477 -0.122 -0.151   11.4625 9.9892 7.8129
