  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
MIN   3  0.000 0.000 0.000 0.000 0.000   12.8326 11.6394 9.4706
MAX   3  1.000 1.000 0.667 1.000 0.333   16.7170 15.4164 13.3800

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  10  0.400 0.100 0.200 0.300 0.000   14.6177 13.4011 11.1670
  2  10  0.200 0.200 0.200 0.300 0.100   15.2072 13.9270 11.9689
  3  10  0.400 0.300 0.200 0.100 0.000   13.9609 12.7530 10.6090
  4  10  0.300 0.400 0.100 0.200 0.000   14.6663 13.3697 11.1951
  5  10  0.300 0.200 0.100 0.400 0.000   14.9624 13.6669 11.4187
  6  10  0.300 0.500 0.000 0.200 0.000   14.4840 13.3530 11.4834
  7  10  0.500 0.200 0.200 0.100 0.000   14.0949 12.9000 10.7840
  8  10  0.500 0.000 0.100 0.400 0.000   14.5186 13.2256 11.0306
  9  10  0.100 0.400 0.300 0.100 0.100   15.3873 14.0350 11.7900
 10  10  0.400 0.200 0.200 0.200 0.000   14.4465 13.1649 11.0472
 11  10  0.500 0.300 0.200 0.000 0.000   13.5866 12.3217 10.1787
 12  10  0.400 0.100 0.100 0.400 0.000   14.5202 13.2532 11.2128
 13  10  0.400 0.200 0.300 0.100 0.000   13.6604 12.4935 10.3090
 14  10  0.500 0.100 0.000 0.400 0.000   14.5538 13.2301 11.0058
 15  10  0.300 0.300 0.200 0.200 0.000   14.4472 13.1502 10.9471
 16  10  0.600 0.300 0.000 0.000 0.100   14.1607 12.9346 10.7885
 17  10  0.300 0.500 0.100 0.100 0.000   14.4953 13.1962 10.9604
 18  10  0.300 0.200 0.300 0.200 0.000   14.4151 13.1670 11.0479
 19  10  0.200 0.100 0.400 0.200 0.100   15.0993 13.7911 11.5698
 20  10  0.300 0.300 0.200 0.100 0.100   14.8472 13.5347 11.2875
 21  10  0.200 0.400 0.300 0.000 0.100   14.6283 13.3444 11.1544
 22  10  0.700 0.000 0.100 0.100 0.100   13.8233 12.6141 10.5587
 23  10  0.300 0.300 0.100 0.200 0.100   14.8168 13.5254 11.3714
 24  10  0.500 0.000 0.300 0.200 0.000   13.8429 12.6307 10.3689
 25  10  0.100 0.300 0.400 0.200 0.000   15.2952 13.9440 11.7423
 26  10  0.200 0.200 0.300 0.300 0.000   14.7966 13.5096 11.2778
 27  10  0.400 0.400 0.000 0.100 0.100   14.1652 13.0135 10.9030
 28  10  0.300 0.300 0.100 0.300 0.000   14.7960 13.5211 11.3173
 29  10  0.200 0.300 0.100 0.400 0.000   15.1850 13.9096 11.7540
 30  10  0.200 0.300 0.400 0.100 0.000   14.7862 13.5156 11.4217
 31  10  0.200 0.300 0.200 0.300 0.000   14.4206 13.2091 11.1345
 32  10  0.300 0.300 0.400 0.000 0.000   14.4335 13.1920 11.0209
 33  10  0.500 0.100 0.300 0.100 0.000   14.2291 12.9861 10.7951
 34  10  0.200 0.500 0.100 0.200 0.000   15.1726 13.8882 11.6747
 35  10  0.200 0.200 0.100 0.500 0.000   15.0919 13.7459 11.4807
 36  10  0.200 0.300 0.400 0.000 0.100   14.5784 13.2926 11.0828
 37  10  0.300 0.400 0.100 0.100 0.100   14.5245 13.2295 10.9824
 38  10  0.200 0.300 0.100 0.300 0.100   15.0228 13.8188 11.6394
 39  10  0.500 0.300 0.000 0.200 0.000   14.1421 12.8595 10.7216
 40  10  0.100 0.400 0.200 0.200 0.100   15.2160 13.8282 11.5022
 41  10  0.300 0.200 0.300 0.200 0.000   14.6668 13.4190 11.2900
 42  10  0.200 0.600 0.000 0.100 0.100   15.3214 14.0002 11.7830
 43  10  0.100 0.100 0.400 0.400 0.000   15.4994 14.2835 12.1505
 44  10  0.400 0.200 0.300 0.100 0.000   13.8991 12.7206 10.5267
 45  10  0.400 0.100 0.100 0.200 0.200   14.4375 13.2287 10.9630
 46  10  0.300 0.300 0.300 0.100 0.000   14.4650 13.1991 11.0720
 47  10  0.400 0.100 0.200 0.300 0.000   14.8591 13.5565 11.2834
 48  10  0.300 0.200 0.200 0.300 0.000   15.2056 13.9070 11.7141
 49  10  0.200 0.400 0.200 0.200 0.000   15.0342 13.7183 11.5273
