  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 21  30  -0.093 -0.349 0.924 0.553 0.644   10.9390 9.3421 7.0749
 22  30  0.055 -0.271 0.478 0.403 0.518   10.6741 8.9838 6.7944
 23  30  -0.039 -0.071 0.582 0.534 0.545   11.1571 9.3379 7.2462
 24  30  0.102 -0.318 0.888 0.302 0.526   11.5503 9.7464 7.4838
 25  30  0.086 -0.651 1.109 0.317 0.759   11.4846 9.6927 7.3816
 26  30  0.137 -0.161 0.728 0.350 0.386   11.1799 9.4202 7.2964
 27  30  -0.123 -0.568 1.211 0.561 0.711   11.4488 9.6357 7.2645
 28  30  -0.114 -0.313 0.518 0.567 0.683   11.4032 9.5749 7.2642
 29  30  0.108 -0.369 0.864 0.273 0.600   11.2727 9.3575 7.1750
 30  30  0.177 -0.234 0.610 0.304 0.353   11.3621 9.6598 7.5209
 31  30  -0.197 -0.501 1.085 0.465 0.744   11.4631 9.6090 7.2115
 32  30  0.087 -0.447 0.749 0.340 0.526   11.4394 9.8420 7.6424
 33  30  -0.087 -0.500 1.091 0.524 0.672   11.1945 9.5597 7.3714
 34  30  0.028 -0.408 0.796 0.441 0.518   10.4927 8.9053 6.7477
 35  30  -0.052 -0.337 0.958 0.516 0.603   10.8454 9.0094 6.7063
 36  30  0.011 -0.111 0.629 0.464 0.522   10.8163 9.1822 7.0889
 37  30  -0.054 -0.196 0.270 0.538 0.578   11.1954 9.3699 7.0927
 38  30  0.212 0.042 0.622 0.273 0.311   11.2735 9.6168 7.5721
 39  30  0.127 -0.152 0.805 0.334 0.426   10.5781 8.9173 6.7903
 40  30  -0.123 -0.230 0.809 0.614 0.636   10.4866 8.8195 6.6573
 41  30  -0.012 -0.343 0.943 0.436 0.600   11.1798 9.5073 7.1709
 42  30  -0.011 -0.027 0.440 0.509 0.513   10.5448 8.9616 7.0761
 43  30  -0.072 -0.471 0.956 0.516 0.654   10.7491 9.0898 6.8736
 44  30  -0.099 -0.553 0.831 0.553 0.674   11.2715 9.4694 7.0831
 45  30  -0.077 -0.232 0.570 0.562 0.598   10.5327 8.8073 6.7012
 46  30  -0.116 -0.559 0.719 0.547 0.724   10.5076 8.7710 6.5900
 47  30  0.084 -0.152 0.678 0.325 0.514   10.6245 8.8909 6.7201
 48  30  0.001 -0.369 1.062 0.445 0.571   11.1997 9.4338 7.0363
 49  30  -0.111 -0.064 0.133 0.603 0.623   11.0160 9.1847 6.9266
 50  30  -0.078 -0.094 0.570 0.575 0.581   11.4648 9.4625 7.0105
 51  30  -0.039 -0.226 0.651 0.494 0.592   10.8393 9.0834 6.8666
 52  30  0.158 -0.011 0.394 0.334 0.355   11.2021 9.6253 7.4701
 53  30  0.051 -0.276 0.831 0.375 0.540   10.7466 8.7918 6.3827
 54  30  -0.145 -0.349 0.918 0.625 0.675   11.1822 9.4908 7.2481
 55  30  0.005 -0.184 0.655 0.475 0.527   10.6753 9.0101 6.7584
 56  30  0.106 -0.250 0.813 0.346 0.465   11.5057 9.8703 7.7098
 57  30  -0.066 -0.184 0.321 0.558 0.582   10.9731 9.1884 6.8697
 58  30  0.044 -0.152 0.733 0.429 0.493   11.5161 9.7257 7.5282
 59  30  -0.032 -0.356 1.006 0.494 0.587   11.3521 9.5243 7.2963
 60  30  -0.084 -0.142 0.412 0.577 0.596   11.0637 9.2639 7.0756
 61  30  0.113 -0.515 1.004 0.285 0.562   11.3063 9.6361 7.2646
 62  30  -0.091 -0.480 0.930 0.500 0.732   10.5257 8.8558 6.6552
 63  30  0.029 -0.160 0.743 0.454 0.495   11.2593 9.4709 7.2543
 64  30  -0.127 -0.454 0.668 0.587 0.686   11.2318 9.4527 7.2102
 65  30  0.167 -0.391 0.769 0.284 0.417   11.1952 9.6630 7.5593
 66  30  -0.010 -0.335 0.611 0.470 0.573   10.8471 9.1666 6.9981
 67  30  -0.032 -0.496 1.046 0.464 0.633   10.7401 9.1319 6.9104
 68  30  0.137 -0.368 0.746 0.292 0.486   11.3626 9.6503 7.4175
 69  30  0.022 -0.271 0.864 0.420 0.552   10.6270 9.0587 6.8882
 70  30  0.051 -0.183 0.674 0.358 0.544   10.9593 9.2429 7.1211
 71  30  0.067 -0.068 0.606 0.421 0.452   10.7584 8.9808 6.8540
 72  30  -0.086 -0.403 0.980 0.541 0.649   10.9147 9.1969 7.0421
 73  30  0.064 -0.379 0.987 0.363 0.537   11.2616 9.5387 7.2168
 74  30  0.046 -0.463 0.883 0.405 0.525   11.3026 9.3568 6.8923
 75  30  -0.090 -0.616 0.970 0.532 0.678   11.1787 9.4766 7.2748
 76  30  -0.015 -0.306 0.577 0.488 0.561   11.1138 9.4322 7.2314
 77  30  0.003 -0.295 0.757 0.419 0.612   11.0512 9.3396 7.1079
 78  30  0.013 -0.253 0.628 0.455 0.534   10.7642 9.1117 6.9114
 79  30  0.133 -0.366 0.771 0.310 0.654   11.5751 9.7493 7.4125
 80  30  -0.056 -0.060 0.436 0.555 0.558   10.7830 9.0261 6.9191
 81  30  0.225 0.047 0.573 0.063 0.293   12.1194 10.3734 8.1342
 82  30  -0.051 -0.463 1.076 0.491 0.636   11.0828 9.3138 6.9175
 83  30  0.015 -0.357 0.942 0.418 0.577   11.2756 9.3581 7.0303
 84  30  -0.138 -0.369 0.847 0.612 0.677   11.2466 9.4797 7.1980
 85  30  0.194 -0.336 0.849 0.050 0.562   11.6474 9.9424 7.7532
 86  30  -0.102 -0.441 1.034 0.561 0.663   10.6537 9.0004 6.7091
 87  30  0.036 -0.234 0.398 0.427 0.534   10.7795 9.1117 7.0412
 88  30  -0.028 -0.409 0.967 0.467 0.612   10.6819 8.8952 6.5292
 89  30  0.132 0.001 0.569 0.354 0.387   10.6461 9.0678 7.0702
 90  30  -0.129 -0.417 1.062 0.596 0.676   11.1071 9.4009 7.0905
 91  30  0.033 -0.173 0.617 0.440 0.510   11.2055 9.3592 7.0454
 92  30  -0.034 -0.055 0.210 0.520 0.557   10.8209 9.1311 7.0910
 93  30  -0.064 -0.315 0.948 0.525 0.616   10.7920 9.2028 7.1628
 94  30  -0.023 -0.317 0.903 0.477 0.588   11.4853 9.8576 7.6058
 95  30  0.059 -0.147 0.366 0.431 0.458   11.1929 9.4764 7.2114
 96  30  0.039 -0.423 1.045 0.368 0.580   11.0270 9.3126 7.0315
 97  30  0.080 -0.281 0.777 0.358 0.516   11.3217 9.5258 7.1963
 98  30  -0.001 -0.043 0.654 0.498 0.506   10.9885 9.2528 6.9741
 99  30  -0.145 -0.049 0.442 0.649 0.635   11.1294 9.2981 7.0890
100  30  0.007 -0.169 0.791 0.468 0.526   11.4723 9.6718 7.5708
---------------------------------------------------------------
AVG  30  -0.002 -0.298 0.758 0.452 0.571   11.0872 9.3465 7.1133
MIN  30  -0.197 -0.788 0.080 0.050 0.293   10.4866 8.7710 6.3827
MAX  30  0.225 0.047 1.211 0.649 0.759   12.1194 10.3734 8.1342

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  90  0.010 -0.216 0.842 0.462 0.529   8.4135 7.1233 5.0306
  2  90  0.005 -0.335 0.968 0.460 0.549   11.5450 10.2989 8.3717
  3  90  -0.028 -0.315 0.897 0.498 0.572   10.5688 8.5188 5.7407
  4  90  -0.012 -0.272 0.802 0.451 0.591   8.0802 7.3051 5.9772
  5  90  0.002 -0.422 0.680 0.445 0.584   8.5696 7.5938 5.9411
  6  90  -0.017 -0.453 0.583 0.479 0.582   9.7010 8.3338 5.8374
  7  90  0.001 -0.367 0.765 0.467 0.557   11.1884 9.1922 6.4882
  8  90  -0.042 -0.246 0.888 0.527 0.565   8.9380 7.4659 5.6628
  9  90  -0.019 -0.267 0.801 0.416 0.648   8.6685 7.2906 5.3954
 10  90  0.058 -0.417 0.472 0.408 0.503   11.1577 10.1400 8.5580
 11  90  -0.041 -0.253 0.808 0.482 0.611   11.0087 9.6640 7.1192
 12  90  0.021 -0.321 0.652 0.445 0.730   9.8213 8.6455 7.1494
 13  90  -0.013 -0.244 0.858 0.485 0.552   11.7571 10.0513 7.8881
 14  90  -0.015 -0.276 0.864 0.469 0.566   12.1172 10.9887 9.0246
 15  90  0.023 -0.272 0.774 0.402 0.583   9.2612 7.8649 6.1550
 16  90  -0.034 -0.248 0.785 0.514 0.563   9.9399 8.7462 7.1895
 17  90  -0.042 -0.393 0.568 0.512 0.591   9.8776 8.3600 6.4472
 18  90  -0.024 -0.229 0.913 0.475 0.592   9.0162 7.4052 5.2545
 19  90  -0.015 -0.299 0.715 0.490 0.557   9.8331 8.3324 6.3649
 20  90  -0.027 -0.326 0.871 0.455 0.627   11.3039 9.3028 6.9141
 21  90  -0.026 -0.440 0.598 0.505 0.559   8.4304 6.7205 4.3298
 22  90  0.012 -0.381 0.692 0.411 0.622   8.8396 7.4547 5.4148
 23  90  -0.006 -0.367 0.815 0.452 0.588   9.0620 6.4146 3.1728
 24  90  -0.024 -0.415 0.636 0.498 0.565   11.2111 9.3305 7.3291
 25  90  -0.051 -0.293 0.807 0.311 0.605   12.2775 10.1661 7.8740
 26  90  0.032 -0.227 0.788 0.426 0.526   12.8941 11.4574 9.4158
 27  90  0.013 -0.263 0.870 0.476 0.507   10.6567 8.7632 6.6761
 28  90  -0.024 -0.236 0.776 0.431 0.615   11.0825 8.5462 5.7467
 29  90  -0.040 -0.220 0.901 0.524 0.564   11.6705 9.5348 7.3306
 30  90  -0.014 -0.300 0.831 0.477 0.570   12.1743 10.3916 8.1766
 31  90  -0.014 -0.307 0.766 0.491 0.550   11.9082 9.6273 7.0789
 32  90  -0.016 -0.346 0.786 0.444 0.610   13.3360 12.1497 10.3082
 33  90  -0.003 -0.278 0.765 0.443 0.594   11.7336 10.3865 8.2480
 34  90  -0.049 -0.221 0.731 0.533 0.573   9.8098 7.3967 4.7544
 35  90  0.007 -0.432 0.486 0.449 0.599   9.2226 8.1018 6.4969
 36  90  0.019 -0.309 0.839 0.425 0.547   13.3863 11.6740 9.2478
 37  90  -0.022 -0.288 0.767 0.488 0.573   10.7403 9.3694 7.1774
 38  90  -0.055 -0.301 0.763 0.526 0.601   10.4868 9.1048 6.9632
 39  90  -0.028 -0.189 0.772 0.504 0.560   8.0361 6.5590 4.3936
 40  90  0.088 -0.301 0.703 0.319 0.721   11.5137 9.5703 7.2027
 41  90  -0.006 -0.194 0.786 0.492 0.527   10.7921 9.3394 6.5590
 42  90  0.009 -0.319 0.741 0.449 0.559   13.3072 11.0404 7.4830
 43  90  -0.033 -0.274 0.995 0.514 0.561   12.2562 11.2044 9.5268
 44  90  -0.065 -0.290 0.786 0.531 0.615   12.2903 9.9083 7.7991
 45  90  0.035 -0.330 0.626 0.406 0.552   11.5890 9.7703 7.6741
 46  90  -0.013 -0.323 0.780 0.391 0.696   8.6167 7.1279 5.0854
 47  90  -0.021 -0.331 0.762 0.475 0.592   12.4753 10.1326 7.6997
 48  90  -0.025 -0.245 0.763 0.480 0.576   8.1512 7.3659 5.7679
 49  90  0.004 -0.326 0.588 0.454 0.570   10.4236 8.5120 6.2081
 50  90  0.018 -0.282 0.677 0.450 0.533   11.5623 9.2254 7.3570
 51  90  -0.020 -0.292 0.798 0.460 0.626   12.2479 10.5126 8.6446
 52  90  -0.015 -0.278 0.922 0.488 0.555   8.6900 7.7922 6.3910
 53  90  0.053 -0.257 0.913 0.382 0.540   13.3304 12.0335 10.0203
 54  90  0.079 -0.346 0.653 0.387 0.672   12.8024 10.4861 8.0388
 55  90  -0.037 -0.433 0.748 0.515 0.570   10.2896 9.0500 7.4359
 56  90  -0.021 -0.210 0.802 0.500 0.552   10.4088 8.2881 5.4807
 57  90  -0.019 -0.301 0.801 0.472 0.599   9.6780 7.7558 5.2811
 58  90  -0.033 -0.287 0.762 0.504 0.580   10.9807 9.1257 6.7578
 59  90  0.001 -0.492 0.477 0.469 0.552   10.9166 9.5443 7.7270
 60  90  -0.033 -0.368 0.884 0.501 0.585   10.7630 9.5978 7.5105
 61  90  0.027 -0.272 0.598 0.438 0.528   11.0748 9.0505 7.2080
 62  90  0.043 -0.432 0.654 0.431 0.500   13.6101 12.0519 10.4070
 63  90  -0.066 -0.328 0.845 0.508 0.643   11.3460 9.0583 6.0496
 64  90  -0.025 -0.389 0.880 0.493 0.576   11.1199 9.2183 7.2518
 65  90  -0.028 -0.203 0.711 0.376 0.604   11.9031 10.8808 8.4342
 66  90  -0.042 -0.395 0.697 0.479 0.633   10.0319 8.7533 7.1526
 67  90  -0.061 -0.274 0.804 0.540 0.594   14.5340 11.1605 7.7970
 68  90  0.008 -0.382 0.730 0.446 0.563   9.0774 7.6475 5.8112
 69  90  -0.006 -0.212 0.740 0.475 0.552   11.0075 9.8158 7.9624
 70  90  -0.000 -0.327 0.781 0.472 0.546   13.8847 11.8846 9.8875
 71  90  -0.021 -0.283 0.822 0.473 0.585   10.4638 8.7673 6.0723
 72  90  -0.009 -0.295 0.821 0.468 0.569   9.6647 7.7296 5.0798
 73  90  0.008 -0.278 0.623 0.462 0.543   10.2078 8.6288 5.6885
 74  90  0.016 -0.444 0.597 0.426 0.576   11.6737 9.8543 7.3396
 75  90  0.026 -0.258 0.784 0.442 0.524   13.3840 11.8060 9.6721
 76  90  0.059 -0.286 0.777 0.422 0.668   10.9850 9.0349 6.8540
 77  90  -0.060 -0.274 0.900 0.537 0.589   11.4990 9.9760 7.9620
 78  90  -0.019 -0.263 0.896 0.486 0.564   9.8228 7.7851 4.7881
 79  90  0.042 -0.397 0.632 0.380 0.596   10.1800 8.2672 5.9392
 80  90  -0.052 -0.339 0.640 0.495 0.629   10.8647 9.2243 7.1906
 81  90  0.021 -0.373 0.743 0.439 0.535   11.6416 9.7413 7.4155
 82  90  -0.046 -0.237 0.739 0.519 0.585   11.0986 9.4197 7.2167
 83  90  0.001 -0.281 0.854 0.457 0.556   10.2559 8.8266 6.7054
 84  90  0.015 -0.306 0.758 0.451 0.543   8.6206 7.2968 5.5863
 85  90  -0.002 -0.243 0.648 0.444 0.598   11.0524 8.9600 6.9317
 86  90  -0.026 -0.242 0.886 0.494 0.568   11.9909 10.2624 7.9980
 87  90  -0.011 -0.301 0.876 0.472 0.566   11.4892 10.0992 7.8444
 88  90  -0.034 -0.251 0.779 0.495 0.589   12.3825 10.2300 7.2278
 89  90  -0.035 -0.318 0.772 0.501 0.586   11.9163 9.9209 6.6374
 90  90  0.000 -0.484 0.563 0.469 0.547   13.9046 12.1554 9.6653
 91  90  0.008 -0.303 0.671 0.452 0.560   13.2038 10.4259 7.7175
 92  90  0.012 -0.459 0.462 0.436 0.592   11.7163 9.6472 6.6935
 93  90  -0.047 -0.349 0.846 0.500 0.617   10.4378 8.5852 6.3904
 94  90  0.000 -0.225 0.899 0.478 0.529   11.1506 9.8490 8.1455
 95  90  -0.034 -0.285 0.848 0.506 0.575   9.4976 7.3837 4.7090
 96  90  -0.034 -0.210 0.818 0.527 0.546   10.0365 8.3782 6.4154
 97  90  -0.024 -0.343 0.592 0.479 0.593   10.5807 9.0432 6.4987
 98  90  0.056 -0.299 0.772 0.401 0.696   11.9119 9.7741 7.2510
 99  90  -0.028 -0.411 0.747 0.446 0.638   9.3738 7.8655 5.5811
100  90  -0.008 -0.330 0.758 0.419 0.667   11.0084 9.6978 7.7041
---------------------------------------------------------------
AVG  90  -0.009 -0.310 0.758 0.464 0.582   10.9042 9.2131 6.9918
MIN  90  -0.066 -0.492 0.462 0.311 0.500   8.0361 6.4146 3.1728
MAX  90  0.088 -0.189 0.995 0.540 0.730   14.5340 12.1554 10.4070

